col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
18,3,50,17,56,65,60,37,86,16
73,7,65,40,54,23,97,14,96,5
54,69,60,,89,63,13,96,11,100
81,88,1,,53,96,72,27,97,82
,53,,56,74,4,8,44,69,63
69,55,9,48,60,68,76,81,85,
57,24,95,5,63,74,67,27,41,58
16,78,76,,60,88,83,55,43,1
93,6,,38,87,93,18,,60,2
14,99,56,69,35,25,26,85,4,88
,9,96,75,53,90,46,77,14,81
98,86,19,52,23,29,13,63,36,70
,52,64,55,75,40,23,7,78,76
39,40,42,24,64,9,3,24,94,35
47,61,28,28,60,54,55,81,,9
36,46,59,16,4,43,83,15,18,
78,12,1,49,59,72,91,14,49,66
80,12,70,61,52,21,81,,12,40
8,80,100,48,5,93,44,18,89,66
34,67,,75,65,18,6,80,98,6
68,79,59,52,52,65,,53,63,92
50,39,34,,16,6,20,8,56,78
79,85,82,2,81,,29,24,78,26
73,5,62,42,70,3,91,37,99,38
64,65,18,39,46,75,94,71,21,90
5,69,81,78,16,,62,22,13,42
97,58,35,41,5,46,72,60,43,33
6,87,80,34,20,87,76,94,24,
42,18,38,32,23,33,,64,26,98
23,85,12,64,57,8,47,89,17,62
31,49,42,78,50,28,57,76,26,13
79,63,39,4,42,46,27,27,81,67
38,100,94,33,43,14,91,48,14,80
70,10,99,76,,86,56,100,36,17
90,26,6,,52,79,6,86,83,18
3,,46,79,12,22,6,84,28,30
65,24,78,73,12,53,87,33,59,33
85,67,55,80,7,12,47,34,14,12
29,99,,96,40,9,47,41,50,1
76,33,57,26,13,8,42,79,58,38
40,90,91,81,45,86,55,99,21,24
47,50,46,,94,38,56,4,51,39
65,63,80,26,86,27,70,39,62,50
60,24,53,64,60,25,52,80,31,
75,96,72,,4,46,3,62,37,48
62,3,89,,99,99,8,51,58,92
28,24,68,80,91,,36,38,,100
97,59,30,35,84,,81,,46,
5,37,58,16,76,,6,40,71,59
44,71,79,6,68,29,40,64,,44
73,78,6,3,81,50,61,36,,73
54,91,6,,19,,40,,87,
94,24,24,62,,36,74,26,22,10
,,,,,78,100,16,19,2
66,57,65,10,50,98,13,98,21,42
64,,79,2,35,65,93,23,92,
,33,48,62,41,49,69,29,42,100
82,71,56,10,,42,47,70,37,73
,19,72,64,14,,65,71,,51
11,6,59,70,24,51,5,54,32,81
97,63,52,50,2,92,11,63,69,94
86,36,22,74,12,48,17,2,7,59
39,9,57,,96,,90,73,3,55
34,9,50,87,,98,28,,45,29
,90,28,57,,68,95,1,83,17
83,69,,77,33,,72,76,40,81
83,73,98,31,97,4,54,70,27,81
44,63,7,,72,88,,24,83,13
64,75,8,63,13,71,100,,64,35
,80,14,19,78,11,46,37,40,83
52,5,72,58,2,31,79,96,81,31
56,9,99,46,66,58,2,14,47,86
70,73,64,3,48,89,78,62,,59
79,13,12,,85,62,2,39,67,84
86,92,38,28,73,76,88,47,17,35
7,17,83,,6,,42,39,24,85
,18,6,27,78,98,20,94,,34
47,97,,,12,83,53,16,10,49
46,58,91,,85,55,50,25,7,45
8,49,41,85,25,,60,67,,66
7,8,,34,48,,36,70,22,93
72,,18,83,85,16,,63,36,30
76,,52,91,31,91,93,18,66,74
96,65,54,,43,52,64,16,5,74
77,67,85,65,74,60,29,,46,14
28,48,77,79,97,44,86,40,81,55
84,27,19,67,84,95,41,,29,62
100,17,53,2,,92,40,,,38
82,81,58,22,28,87,40,39,20,14
47,71,7,84,61,64,23,2,77,64
,,8,72,38,75,83,28,48,38
53,11,17,32,30,,44,35,81,57
8,82,44,55,31,31,62,4,64,50
8,35,36,88,43,32,18,92,67,54
44,,54,3,,18,35,20,38,42
47,,,40,100,58,8,7,,17
78,66,27,78,92,97,22,,47,20
,41,1,10,77,4,17,54,2,55
51,9,,36,51,63,23,71,39,71
83,7,22,12,28,100,13,39,48,9
19,17,57,20,100,8,86,45,37,25
4,20,54,,33,79,99,21,68,55
11,29,44,,93,45,96,7,74,3
61,35,,35,27,81,,43,29,29
94,46,46,96,21,9,12,90,22,83
25,26,44,15,22,44,43,40,9,95
46,50,23,,14,75,87,88,16,82
100,33,21,30,97,55,,27,59,11
71,14,28,,36,,4,5,39,68
,11,47,81,47,,49,1,32,68
3,92,85,75,46,70,63,54,40,86
36,95,86,,50,87,82,27,65,4
,93,24,54,,11,,36,,91
93,37,75,4,27,,60,94,71,39
40,,6,16,13,50,81,49,72,72
87,73,83,38,4,32,95,49,40,48
5,37,73,72,38,50,4,88,90,4
35,95,58,,,35,86,91,82,24
70,14,24,96,51,27,64,95,100,53
11,79,85,14,47,1,33,54,11,57
,21,10,86,36,32,67,68,24,13
47,,15,61,72,93,100,75,80,32
,39,67,21,22,29,20,62,83,97
,8,20,,67,98,18,31,,17
14,51,76,66,20,60,13,66,70,92
61,39,52,89,76,36,69,93,22,67
2,58,77,49,,43,80,85,99,20
,14,2,,19,87,,29,43,92
90,9,62,12,57,34,96,6,12,15
93,83,33,71,78,70,1,4,,33
52,24,6,75,,93,94,55,10,24
23,53,3,94,84,50,4,,81,66
64,,92,90,100,43,92,68,70,23
68,40,24,82,52,80,94,,40,20
3,71,93,88,70,94,42,7,10,83
96,50,47,69,,3,55,16,74,28
93,91,11,53,95,,65,99,27,24
27,30,88,63,,75,17,19,57,80
,64,90,19,64,,85,81,16,81
69,64,84,31,27,21,14,60,22,60
62,80,3,79,33,55,91,34,86,68
51,,26,54,73,64,87,36,67,
72,,38,83,8,54,77,65,,57
65,43,12,62,51,66,1,33,,88
97,98,22,94,93,70,56,76,47,84
29,21,67,61,63,62,84,54,49,91
87,17,92,64,42,14,54,21,84,70
74,8,98,56,65,30,27,62,90,48
5,76,27,31,46,,26,1,45,36
80,19,,99,75,12,100,12,24,9
83,57,8,13,17,10,60,,81,42
32,9,66,86,88,7,71,64,25,23
41,37,44,89,53,58,,,44,80
5,70,52,,35,37,80,,24,8
73,45,,88,,3,95,93,11,11
19,87,69,16,33,85,83,100,24,28
92,11,55,72,98,71,87,64,97,73
79,42,46,94,50,70,45,37,84,21
60,20,,37,91,,66,7,80,77
27,81,,85,79,23,43,43,35,80
4,86,,,51,,4,,89,
,68,45,29,32,68,83,63,65,59
67,,,40,68,35,45,12,76,74
,72,,18,71,,81,75,35,20
88,42,55,61,40,2,36,4,3,20
85,32,84,1,,100,11,42,2,29
93,46,,16,56,11,32,45,82,56
27,72,,47,93,83,19,86,39,10
7,50,,89,70,48,63,11,20,12
,100,62,63,74,20,88,31,54,3
47,53,41,,92,67,16,3,89,36
,6,5,44,14,58,21,85,22,2
16,55,,3,3,93,21,59,45,48
61,,89,65,70,22,100,14,31,9
35,78,61,18,5,98,80,92,35,55
83,65,59,28,47,79,21,99,77,20
26,92,40,61,24,97,47,14,21,60
31,14,,70,,24,56,,43,4
19,34,82,38,84,18,55,75,97,14
69,13,57,56,85,82,22,14,54,15
13,86,45,99,32,89,84,,48,56
36,91,9,71,14,56,93,1,31,60
38,33,82,87,60,37,100,72,37,80
20,40,52,99,100,43,,55,,83
33,85,6,8,15,14,,63,25,82
31,64,20,41,16,31,4,2,48,80
83,89,1,90,69,74,66,45,79,23
48,,31,,59,37,43,86,100,77
88,72,43,69,80,20,59,62,,87
19,26,4,82,65,41,92,34,,61
91,,47,,91,21,95,89,97,20
36,,22,75,73,58,75,6,92,4
36,83,33,93,99,14,42,26,76,64
3,,14,85,,34,90,56,7,
40,31,75,57,33,,85,48,51,98
81,26,65,68,62,,6,80,71,46
66,2,,16,67,66,38,54,97,35
54,16,17,1,55,71,82,91,24,60
11,97,67,83,57,62,99,56,97,5
93,52,98,68,60,5,64,10,65,26
39,87,24,51,8,43,50,63,81,76
55,15,,2,3,29,,,56,23
54,24,,2,96,39,85,85,38,67
70,49,12,93,14,25,14,70,63,84
21,61,79,,52,41,48,38,83,91
3,29,79,91,54,32,47,20,35,94
52,32,15,84,99,,37,57,46,94
35,23,54,72,11,89,,100,40,28
,100,39,67,75,,36,91,1,55
94,25,68,,59,3,29,94,82,32
79,92,17,70,68,62,83,,22,26
63,71,3,13,,76,94,93,66,40
49,90,8,,18,92,82,10,70,21
61,67,5,68,20,98,25,3,29,77
57,96,82,,13,27,7,79,85,38
94,49,35,65,33,,7,7,86,52
100,37,54,3,94,,22,78,40,85
,2,21,85,20,62,3,86,92,90
31,22,40,,67,36,,1,8,30
96,52,87,,48,84,97,71,51,24
22,42,96,62,,5,96,36,97,13
79,12,32,62,87,77,33,85,14,98
,5,,90,,36,87,15,29,57
80,58,35,55,76,41,36,25,23,41
41,93,93,31,8,26,76,21,72,21
39,97,43,23,1,55,49,14,,64
41,48,10,51,62,3,36,77,69,73
38,95,40,,,5,85,39,9,99
11,74,8,42,95,75,50,41,46,3
85,92,44,85,90,14,52,71,,58
99,21,,32,49,50,98,87,,86
51,29,30,87,73,37,32,89,95,68
42,90,15,26,78,2,98,30,,1
19,,92,18,79,,20,54,50,36
37,,88,,52,19,7,2,53,72
12,,65,9,3,83,34,14,,54
15,,88,81,20,8,65,97,16,29
,68,29,,59,95,48,34,79,2
42,8,,75,66,8,2,27,21,93
41,61,2,15,16,67,61,78,4,
37,16,98,,,80,78,,27,35
,84,66,62,44,45,66,84,48,20
53,,4,58,,14,44,58,23,42
9,,91,60,18,52,75,65,42,91
,8,49,59,,78,2,21,8,39
70,4,77,35,83,,63,,54,
14,25,9,29,81,100,15,76,72,
55,84,,96,31,61,69,49,5,62
64,66,76,59,50,91,60,95,89,67
,11,94,72,91,58,75,72,26,90
11,89,89,,29,76,84,64,33,1
98,,37,94,40,71,70,,92,77
93,4,70,76,82,,26,57,27,76
,44,12,96,97,90,92,,88,72
26,3,74,25,67,91,58,58,75,30
48,23,46,,37,21,95,,32,26
87,79,40,3,95,45,74,100,90,
60,55,,11,87,33,61,16,71,
3,,35,23,58,60,54,64,61,68
11,49,32,,76,34,26,64,,37
61,77,59,97,51,41,78,68,13,71
59,,66,35,35,28,56,88,87,7
40,,,98,38,76,9,69,57,58
97,35,25,70,57,95,44,44,32,8
23,1,44,67,75,28,67,44,66,81
93,80,,68,39,65,,15,,84
7,50,19,39,100,14,62,29,40,55
2,11,83,43,86,24,69,31,45,77
9,76,76,76,75,,76,48,41,31
81,20,33,20,17,95,70,26,31,54
76,,94,12,,32,99,23,58,14
76,73,78,27,84,37,13,65,46,96
59,72,99,32,19,87,12,80,89,16
38,,8,51,64,7,10,40,,13
71,32,49,20,44,21,33,93,55,11
13,,52,84,20,78,82,88,24,21
23,7,91,,33,18,56,35,12,70
,,98,39,,90,28,35,64,10
98,4,,62,72,38,1,97,,84
70,,53,16,24,8,58,94,9,47
23,20,40,3,25,28,55,28,13,84
46,3,18,48,17,63,37,,46,98
6,55,32,,51,10,14,45,10,90
13,61,94,85,61,13,61,91,25,
,70,87,82,31,16,18,46,63,33
81,85,92,,8,15,20,,72,61
96,41,62,80,99,6,99,87,63,93
82,39,9,76,84,25,88,30,96,33
77,37,36,52,96,,66,63,90,
44,35,,61,50,81,,60,72,
54,,29,19,35,70,,65,74,56
49,88,13,77,20,57,41,37,67,
32,32,8,94,52,53,96,68,50,86
3,55,51,47,,67,16,3,82,14
33,64,2,19,100,70,,,50,55
55,92,72,77,29,46,,33,85,52
81,96,72,99,,19,59,40,39,43
81,6,53,90,76,,19,32,61,26
80,11,89,80,56,50,32,17,47,10
35,43,,74,2,,97,38,90,85
82,2,30,,,1,93,83,4,98
5,70,54,48,43,35,100,23,1,85
46,46,70,20,,,25,16,87,71
95,,47,57,21,,97,,64,36
20,,54,36,,28,87,66,25,68
32,90,60,72,64,85,28,98,74,61
40,30,69,26,24,80,,65,,53
85,73,73,52,,,34,49,,10
59,7,37,96,73,71,49,19,3,1
22,36,27,,38,50,67,32,19,24
38,97,39,48,10,36,39,59,27,20
14,10,33,41,50,,3,70,50,19
98,34,90,89,18,12,67,75,83,82
15,94,97,32,54,54,25,83,33,35
27,59,44,56,76,,,3,36,97
81,17,11,72,18,29,34,15,37,13
46,75,78,87,85,,73,91,2,70
44,17,74,67,56,49,97,15,67,38
35,,51,61,30,63,49,100,59,90
46,26,,72,47,89,58,12,56,72
20,1,65,49,25,97,29,56,31,64
85,29,76,53,48,87,9,33,,63
82,7,6,53,35,100,80,71,,
100,31,25,,2,74,17,,16,
74,77,61,30,,77,14,41,9,
2,6,,86,93,72,39,82,18,34
70,95,41,57,70,38,68,56,93,
10,100,,11,46,,2,20,24,50
66,48,25,80,55,70,66,6,45,49
84,83,59,5,78,45,11,74,87,94
8,40,51,3,68,100,35,43,78,33
77,63,9,36,59,96,58,42,,93
44,32,,37,,,,78,81,54
77,53,69,59,96,,35,25,53,28
,35,5,25,43,16,17,59,41,97
,38,38,11,54,80,5,,67,63
78,,32,60,29,,13,28,43,66
76,49,7,,,83,94,34,87,96
87,84,26,84,43,76,81,4,48,38
75,99,,67,86,30,72,36,25,17
17,58,70,17,33,,39,20,64,
,75,50,60,88,100,15,88,6,92
81,11,14,34,92,96,30,47,,99
54,81,6,2,,19,99,77,5,58
92,72,58,36,14,,6,59,87,77
43,52,79,54,94,50,34,79,54,73
32,92,48,,68,88,,62,82,
40,27,71,68,49,63,47,41,86,73
37,77,45,,77,,100,57,11,
14,6,57,71,9,40,31,12,54,91
7,3,14,84,85,76,1,14,56,
69,84,,86,5,20,82,41,55,
38,49,99,74,94,48,73,60,68,76
20,,,50,63,82,83,94,58,35
37,73,3,65,75,58,45,52,23,93
78,37,63,48,1,86,54,63,32,
46,69,69,,66,87,5,48,95,64
38,51,33,73,99,64,,86,42,59
52,,53,92,15,74,71,76,,52
95,10,79,73,81,43,37,98,80,97
27,29,21,85,2,90,18,87,13,36
96,55,70,53,96,49,80,40,50,23
10,49,22,34,29,49,82,35,72,80
,82,79,31,70,81,78,12,6,12
13,58,63,56,90,37,,9,78,55
32,82,86,48,84,53,61,25,,31
18,59,27,,83,38,,26,77,52
28,78,43,39,4,15,76,79,50,
7,49,75,77,68,5,,53,4,65
93,,63,10,46,8,73,18,86,24
97,52,79,,1,76,57,17,39,52
96,88,62,78,65,8,64,91,82,86
8,8,61,,29,10,,53,86,26
67,86,39,69,,27,59,85,9,
,10,88,38,48,79,,88,19,19
54,,64,41,70,23,,60,51,48
,38,6,29,82,78,47,97,45,47
18,46,4,50,89,1,33,90,15,51
63,,73,50,84,82,52,56,60,9
73,15,,89,23,23,45,44,22,93
60,30,86,16,97,44,48,9,28,76
75,76,31,32,4,11,,32,46,50
95,61,20,61,73,,50,46,31,55
26,83,45,30,80,42,56,52,88,53
71,69,60,12,27,44,82,,,1
3,49,95,7,96,76,98,42,19,
69,54,31,44,44,15,66,91,60,16
97,55,,19,90,44,16,97,,61
68,23,43,65,80,30,,43,,74
65,32,100,34,,89,56,48,70,82
38,63,53,42,48,41,,35,2,34
34,82,85,28,17,78,9,58,26,51
,40,45,33,61,62,91,3,87,41
23,94,44,21,,,8,,65,23
26,27,,94,28,56,31,36,23,32
79,19,37,96,58,3,16,85,95,74
36,17,,77,20,85,40,29,41,57
63,26,39,73,70,,,29,68,92
74,64,9,58,45,25,,91,94,14
22,64,11,78,2,48,12,99,29,65
33,64,21,91,80,67,84,,81,19
47,2,22,62,70,70,,2,64,15
41,73,18,90,99,11,,93,16,16
,64,,62,,34,55,44,35,6
72,70,66,67,74,8,,27,69,33
15,53,99,51,,5,31,58,49,8
33,31,92,73,71,65,9,70,12,7
35,74,15,31,39,76,39,95,95,32
50,68,14,45,27,46,41,2,,100
23,6,24,70,91,,94,23,88,26
28,100,,19,47,39,32,,70,
15,7,95,18,73,42,82,6,49,2
26,28,24,69,48,87,20,78,63,14
1,82,28,100,35,53,80,68,35,24
58,52,100,,9,85,9,62,5,
100,90,73,28,59,29,70,62,70,27
18,,94,76,61,,16,48,,85
6,42,62,13,39,35,68,40,35,33
28,12,35,58,,11,43,,42,44
42,12,86,55,94,90,,,78,33
94,,53,97,,70,67,56,54,29
72,87,,46,60,26,18,91,50,65
52,97,,,77,4,10,22,63,17
33,55,49,17,43,80,32,17,83,50
81,55,84,70,34,71,91,77,96,91
59,86,7,11,19,89,64,38,36,62
89,48,59,77,39,47,25,40,77,78
19,47,25,60,72,58,65,26,5,97
13,60,,60,17,83,17,18,71,70
78,57,18,40,51,62,56,77,10,67
27,,95,,80,,41,10,71,78
35,79,34,49,53,60,81,38,99,55
76,24,63,27,26,58,71,96,62,89
17,76,14,39,46,93,86,94,23,97
21,98,90,42,,,81,11,68,60
34,82,47,90,46,78,,96,38,35
2,89,14,52,64,67,26,72,,64
52,15,35,24,48,47,24,75,65,33
40,11,29,36,84,3,3,48,69,33
23,,,26,45,19,88,2,58,44
12,17,85,9,90,62,82,92,51,100
93,61,,58,16,75,84,30,44,2
25,95,50,,24,5,9,35,81,36
80,49,3,71,38,20,79,,74,72
72,61,53,27,5,36,53,99,97,
58,94,10,6,70,14,55,12,99,51
96,69,54,,20,11,69,86,75,86
100,36,77,81,53,92,43,69,8,33
6,35,56,41,95,65,10,11,62,88
58,62,,2,99,51,27,75,96,93
,13,58,94,23,,61,37,9,96
9,17,9,2,53,74,27,43,46,77
,98,90,33,48,11,20,,45,96
90,,67,35,6,9,26,47,97,
46,34,,42,24,39,57,4,45,10
6,49,31,28,80,86,56,99,95,42
90,34,74,55,90,9,12,58,38,2
38,71,84,,57,47,82,13,,78
77,9,81,,67,24,20,6,60,99
20,22,96,63,54,81,10,45,16,71
25,,,21,3,63,45,66,2,54
46,78,25,90,10,,74,68,55,36
92,18,62,63,,1,62,,59,22
12,59,36,76,94,,,,54,44
,50,44,67,14,70,50,95,85,47
56,11,38,12,47,74,,75,54,1
21,51,,55,28,52,15,68,9,68
,,,44,4,24,82,76,19,17
89,,43,,29,26,19,88,55,46
39,87,71,35,90,95,46,31,9,22
74,69,97,73,99,63,39,8,75,24
27,62,13,75,29,47,54,62,22,16
97,6,93,22,82,48,,49,99,93
100,29,8,35,38,,84,67,12,12
50,36,60,28,88,45,22,93,2,33
69,81,,55,26,41,80,42,17,93
29,10,51,11,80,,69,3,56,96
53,68,41,37,68,72,87,33,,51
78,36,51,2,83,59,98,76,7,
56,39,96,29,64,97,77,79,47,
63,64,81,52,12,,71,51,18,58
73,73,61,10,48,45,,69,30,94
97,8,34,27,89,31,26,58,75,87
,,53,30,8,,77,37,35,93
16,90,49,13,52,76,3,28,58,23
18,12,8,56,23,85,88,21,62,13
34,18,65,14,22,5,48,15,64,89
75,86,33,100,53,10,,1,51,29
38,41,77,46,,65,69,79,90,94
82,,72,,78,56,77,62,6,74
9,85,59,,18,60,72,78,87,9
99,7,74,54,97,34,17,100,43,56
95,74,51,4,71,39,11,97,19,26
95,96,92,68,42,68,60,,71,76
23,62,7,19,72,41,87,54,70,39
4,31,,94,55,16,33,1,84,96
45,18,,24,78,91,,80,82,25
89,,84,26,78,58,97,,40,2
62,53,20,95,79,,99,81,82,87
,85,90,63,24,19,79,,8,94
71,16,40,67,21,14,50,,38,
9,6,52,48,79,84,4,70,62,42
21,82,47,7,79,26,22,75,74,71
26,26,44,68,20,60,6,25,10,11
93,89,14,66,27,8,16,33,100,40
96,42,81,19,54,,14,55,,13
83,33,66,54,58,84,99,24,55,25
23,84,,71,96,98,68,26,76,56
65,87,83,61,16,59,51,82,,8
,85,67,86,58,15,92,65,30,42
,90,33,10,94,96,54,27,85,23
98,59,81,22,90,21,70,68,20,16
,49,58,,9,100,24,53,8,37
,77,40,50,90,84,79,53,46,40
75,51,46,,41,48,76,89,74,6
,97,91,96,18,25,,26,47,31
36,55,58,89,81,80,,92,37,15
89,,7,75,67,46,61,21,30,6
98,13,76,35,34,80,90,87,,84
85,26,95,60,67,38,76,47,34,80
60,86,43,13,36,1,42,,,32
42,9,94,82,18,90,71,87,7,9
43,,75,57,1,37,21,40,100,10
20,72,94,36,44,37,35,98,97,64
15,38,51,9,58,91,67,13,83,16
,69,77,48,66,98,58,92,6,6
89,28,36,78,60,46,5,69,68,8
90,68,70,35,23,,61,98,72,88
44,69,57,,70,41,50,13,9,23
42,21,15,14,54,52,74,45,7,
6,60,28,58,60,20,53,50,92,26
73,55,29,60,6,85,88,77,79,45
13,80,94,14,31,77,87,52,69,60
34,96,33,37,,44,79,10,68,67
85,64,53,,18,17,40,96,65,
49,,,55,100,34,,98,,93
19,77,98,50,32,76,56,73,1,54
59,,99,67,,36,39,44,60,50
56,64,27,77,56,40,78,62,50,77
60,10,90,59,,81,27,6,38,98
74,80,17,97,35,,13,34,27,85
95,9,62,86,58,49,52,47,8,67
33,36,99,78,11,30,51,8,32,95
2,18,,61,,13,19,14,90,14
88,44,43,3,,61,50,58,27,61
,48,,61,19,,45,2,79,47
,42,62,7,,99,,30,44,36
92,13,74,1,41,,55,2,7,72
61,39,96,20,23,22,65,87,56,44
91,18,21,64,55,92,40,99,40,17
82,88,19,70,15,,100,70,,66
76,67,18,52,,68,18,36,79,57
64,77,83,59,54,67,41,49,,55
13,45,66,61,62,56,27,26,32,86
24,20,32,85,,18,93,66,27,10
84,36,2,81,86,20,,90,74,90
95,78,71,,39,,16,96,68,37
54,95,44,18,71,,78,20,84,42
80,96,86,52,39,23,1,86,35,93
46,73,85,95,10,16,4,16,,25
35,27,13,58,40,82,12,55,,24
62,38,,28,52,3,8,89,73,42
22,28,17,30,60,28,28,84,65,81
14,61,27,69,6,8,99,,51,36
39,61,42,29,96,48,90,36,49,42
87,20,50,67,36,45,61,77,21,35
30,59,37,33,2,14,92,25,77,70
,42,,40,66,43,24,79,,8
80,20,33,53,26,97,,58,20,16
94,24,59,77,4,89,15,89,48,47
42,20,10,83,16,41,59,,12,43
100,17,88,13,25,27,85,38,94,7
39,68,93,81,29,79,65,36,38,21
96,33,29,56,8,84,40,47,25,96
63,82,7,98,32,26,46,51,70,61
82,50,69,,,24,99,35,68,48
99,54,17,51,32,84,58,24,86,26
77,13,49,66,90,,,12,81,38
74,71,18,78,75,64,13,,,23
39,77,91,78,28,14,80,63,40,75
94,23,81,2,42,9,12,60,46,91
17,,41,77,,81,48,19,43,91
58,37,87,70,5,69,50,13,15,4
50,51,39,61,,80,83,5,98,52
58,33,30,52,36,35,81,31,35,69
12,37,20,93,,81,53,21,44,50
36,73,89,17,,40,56,45,,13
58,75,34,25,60,16,83,32,14,9
68,42,43,21,64,26,24,28,98,2
52,62,57,33,46,17,80,35,3,76
95,1,12,23,,3,25,31,81,96
43,91,46,91,43,4,77,99,24,41
66,92,24,,11,12,66,49,23,11
37,47,31,10,86,19,39,82,23,94
20,96,,64,3,65,59,96,,57
3,,12,75,79,59,5,92,17,88
15,75,65,40,90,81,7,,65,91
83,52,89,79,95,98,35,48,45,89
75,,83,52,97,55,47,50,46,
71,50,82,6,69,55,,32,79,39
99,18,89,80,65,21,84,,37,6
76,73,,,88,17,14,81,,45
27,87,71,,91,92,27,,1,
92,42,8,4,18,24,74,77,100,80
75,11,33,55,79,,25,26,40,72
75,77,60,28,38,83,65,82,87,66
95,69,77,3,17,65,44,74,68,35
,95,9,,75,,,60,77,
29,72,63,64,,74,56,47,,34
56,19,2,97,29,21,,,,5
88,,39,10,51,65,78,86,23,64
41,41,11,,56,2,100,50,95,1
46,85,54,74,66,52,61,18,79,32
1,88,60,97,,46,98,79,72,64
88,22,64,4,30,22,41,19,93,74
,78,53,35,91,72,,55,43,13
37,64,56,67,33,,41,30,,36
96,6,21,23,30,60,50,37,85,53
33,96,27,51,53,,41,8,34,21
36,19,43,75,46,17,73,94,47,63
68,4,,7,84,62,13,29,31,25
44,75,85,,4,93,49,2,87,78
52,71,76,78,26,88,52,9,27,44
,78,13,10,75,83,52,94,,86
2,95,1,51,34,10,32,31,,4
66,10,49,38,63,40,43,33,86,65
44,80,32,2,42,33,29,18,1,63
31,35,5,72,88,76,54,20,60,
83,9,17,80,91,51,46,54,7,
,83,46,5,65,24,91,22,97,20
,39,5,96,55,30,26,90,28,41
,93,12,71,81,41,58,99,17,82
82,1,37,99,51,66,50,,75,20
17,63,70,,84,,67,78,94,73
28,85,11,90,92,16,78,32,9,6
33,10,68,23,93,75,35,97,71,96
38,100,53,78,24,55,65,35,76,46
54,3,74,21,85,93,14,52,28,80
66,30,2,57,64,79,26,21,60,19
12,55,53,18,34,64,71,57,81,53
86,98,83,69,92,31,40,52,71,55
89,77,19,32,59,33,45,6,17,58
,81,25,9,25,62,93,9,,60
66,,,31,94,83,66,45,7,52
61,21,34,18,43,80,49,52,90,5
80,85,35,,,64,30,43,78,37
21,28,78,,28,33,68,95,30,83
65,16,19,88,11,6,44,38,88,69
11,66,16,5,,37,2,44,89,18
25,28,17,20,47,59,,,96,36
11,9,58,32,,98,,64,65,32
72,62,48,,84,56,37,6,55,62
98,28,94,20,77,87,55,77,88,71
38,23,51,68,25,97,20,,90,7
81,47,40,60,,59,21,73,76,
98,52,5,33,57,26,10,22,,50
,28,62,39,48,54,90,78,66,27
56,46,44,75,16,63,12,88,85,52
21,17,19,3,62,52,61,36,3,
92,62,86,43,3,,100,,59,64
47,26,37,99,42,,58,22,73,48
54,42,,6,40,36,89,,67,59
93,79,37,100,,22,5,26,37,21
72,5,7,48,39,57,78,20,93,16
46,88,38,,,49,15,45,5,62
4,27,,,19,48,72,87,28,15
11,37,14,15,58,26,11,65,19,1
1,74,,34,14,53,18,,,28
82,72,62,34,,,37,8,30,36
35,85,49,65,36,,79,4,18,94
39,90,8,,25,81,82,50,88,88
31,88,58,14,83,35,84,39,18,57
,91,17,,6,14,9,32,24,55
47,60,5,84,,,91,,75,1
95,18,36,76,72,32,71,100,44,77
8,23,87,14,88,22,40,43,49,10
40,42,,94,52,91,92,,85,5
38,34,71,64,42,80,81,51,69,69
10,2,15,85,34,80,24,71,,
83,56,31,,70,80,38,,70,25
13,40,25,12,44,58,30,47,74,42
,17,82,26,50,30,23,52,77,41
67,26,,66,44,24,8,16,64,46
11,52,50,42,55,35,7,37,85,13
79,68,69,,,6,8,37,71,5
53,80,73,52,19,65,26,,,68
98,82,56,3,2,25,79,60,13,67
86,81,66,70,57,52,78,40,33,13
100,32,96,52,90,53,,31,78,55
69,,15,16,55,93,16,60,100,28
39,59,78,45,66,15,90,67,36,45
62,,51,43,27,63,14,95,66,4
85,,83,27,27,79,85,,75,34
24,72,12,59,37,13,76,,63,95
94,12,68,,77,62,20,44,61,54
92,86,93,55,42,19,40,76,24,
63,,47,24,33,98,,53,25,66
80,60,75,2,40,85,98,44,24,33
12,82,47,15,38,93,92,37,55,70
20,93,23,97,51,57,28,47,15,63
94,76,92,28,46,44,96,41,87,52
86,71,27,70,46,62,80,2,,27
60,37,,98,18,32,20,,13,24
71,32,84,60,12,62,8,31,71,17
39,46,,99,92,7,71,63,,41
21,,6,,70,17,30,68,93,50
29,15,69,54,27,75,10,,33,
62,82,36,99,3,79,1,83,,
71,14,2,44,74,31,62,58,49,47
1,92,72,,8,85,55,6,61,49
10,37,98,89,31,66,99,38,86,100
11,83,58,34,,47,,70,50,38
99,31,24,57,80,100,15,63,10,45
79,36,30,25,75,68,51,62,41,82
38,95,98,,75,49,92,,14,76
32,93,10,,60,57,10,51,46,55
18,16,88,79,83,56,,22,12,77
89,15,56,98,9,88,,20,23,62
8,13,51,45,49,85,86,27,45,78
84,52,25,,25,63,90,57,34,25
9,75,55,72,43,2,,6,5,59
9,77,52,46,13,5,99,58,99,83
54,,54,52,72,76,93,59,16,49
14,27,33,12,7,79,17,13,28,
14,3,10,,98,86,80,23,85,10
54,21,74,52,93,100,52,28,89,4
40,60,78,28,19,,83,31,99,62
,72,4,44,98,84,87,96,51,
19,6,58,71,56,52,85,14,20,
25,22,31,96,24,,18,82,22,100
69,98,35,86,67,5,45,,,4
27,86,25,19,43,59,83,85,65,68
52,,96,78,38,13,63,18,94,17
,41,70,8,56,,56,72,,35
