col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
,51,3,58,84,,76,6,61,25
79,9,12,87,4,51,2,54,,5
67,35,41,65,43,42,26,21,43,64
94,33,92,13,92,84,89,18,29,54
28,,85,65,,98,,22,61,41
50,88,75,61,74,44,99,41,60,53
58,26,,40,52,90,20,12,52,76
95,,68,66,75,82,,56,,71
10,50,14,20,15,79,60,44,79,94
67,,38,39,3,3,,,62,35
5,61,68,17,35,100,72,38,,100
15,38,59,40,13,18,7,60,31,16
90,61,,37,83,15,4,1,84,95
96,85,,33,75,1,74,87,,90
56,15,37,66,50,7,53,92,15,54
60,29,37,,83,30,56,11,75,15
3,74,53,13,7,94,96,82,1,18
62,96,19,10,90,55,33,95,,61
81,4,50,,68,48,48,10,23,70
18,87,81,94,68,32,73,47,89,94
99,19,85,89,13,,56,39,66,91
15,86,,3,50,98,70,51,89,71
,76,12,12,81,86,49,37,52,57
,74,27,71,40,62,87,98,84,21
,6,74,33,,31,3,81,58,51
60,,49,97,87,23,65,96,60,14
94,5,36,32,24,77,26,66,35,92
22,33,17,27,76,,92,,25,41
58,33,30,35,20,20,94,,1,32
74,61,30,69,19,8,27,96,98,21
93,,24,36,90,42,5,1,,53
87,87,,4,66,25,49,49,,35
76,45,12,36,53,92,39,91,73,42
32,19,48,17,54,,10,81,,
19,54,85,73,81,9,63,64,50,30
41,84,,,31,87,38,3,7,4
65,82,12,53,93,62,25,,83,32
20,2,93,,86,67,73,,33,60
95,47,21,82,,74,72,90,50,13
44,86,3,25,,79,99,41,73,67
38,95,74,65,61,89,69,28,69,
,45,69,78,72,78,66,63,16,36
74,82,48,70,100,,95,90,7,22
19,80,97,91,11,96,96,33,92,33
35,33,21,92,,92,50,85,7,
69,17,28,74,80,81,11,89,11,13
60,55,87,33,52,75,8,47,78,13
64,47,5,5,44,12,7,67,31,52
23,75,3,16,33,,72,62,31,77
99,43,52,76,22,40,46,11,45,87
62,27,93,41,62,8,99,22,20,75
41,,55,12,64,11,54,59,49,7
54,55,58,9,17,8,99,5,36,
14,10,42,4,,20,77,53,57,90
11,23,59,88,97,72,15,98,51,45
91,73,58,47,36,25,97,31,68,48
64,73,46,78,56,37,26,95,,24
72,85,72,51,79,50,96,23,70,16
62,9,64,63,32,15,45,76,30,14
97,83,63,34,58,9,1,85,58,69
1,18,52,,64,43,91,35,17,43
32,31,64,53,44,95,,83,7,2
25,28,71,62,34,58,98,3,21,30
46,40,,1,84,96,3,3,60,67
52,99,27,85,98,88,13,,68,45
37,79,34,,17,88,27,58,58,78
77,15,20,98,,55,96,8,71,26
74,81,81,89,55,31,81,98,54,5
42,79,56,47,82,61,10,35,55,5
94,8,55,80,58,11,25,58,62,
18,86,81,3,5,16,48,40,58,85
,,77,60,41,62,75,,10,12
94,20,40,37,11,79,81,80,28,98
53,,97,83,74,54,47,17,23,54
60,8,5,36,25,,29,31,4,24
22,99,72,23,29,95,30,60,91,47
62,16,84,,74,16,40,35,92,91
89,10,35,68,17,,80,97,94,33
73,31,68,66,28,83,75,34,9,85
47,10,11,11,95,30,26,55,39,15
66,,49,58,52,24,99,99,100,32
34,76,45,51,92,88,80,18,80,2
92,69,,27,21,63,,10,37,78
98,81,95,100,10,1,18,17,92,16
,,60,52,66,50,91,77,19,21
61,,,37,58,37,71,74,83,9
24,88,85,36,45,42,,33,83,26
,60,45,21,66,21,58,14,83,48
95,45,24,28,88,96,49,3,18,
91,84,,26,78,13,37,26,38,
49,90,3,79,,90,33,45,55,57
97,85,50,23,,7,55,37,41,52
41,,4,18,,51,18,19,60,73
37,21,48,46,74,48,85,19,69,29
3,62,85,,,18,24,47,,20
60,45,57,85,,56,23,60,64,90
26,,31,,50,37,78,62,49,
91,47,1,83,46,73,59,100,19,20
76,9,16,30,49,52,13,44,8,10
30,74,39,44,68,94,52,83,,52
,95,,41,25,84,12,96,95,31
70,82,20,,17,2,92,28,95,
60,62,61,66,77,24,69,86,,59
68,6,88,67,21,37,64,41,97,23
70,38,5,77,15,87,18,94,58,99
52,60,50,69,24,50,61,20,26,38
1,31,47,47,34,95,74,12,80,45
22,62,60,68,25,88,20,31,,44
,89,41,79,12,51,38,,21,79
29,7,95,23,86,16,21,30,68,47
36,30,98,81,56,96,61,94,,11
45,80,23,89,53,14,,20,38,69
83,86,97,,43,54,4,,86,52
,18,59,16,8,7,43,50,96,49
73,,29,25,14,64,98,97,90,49
20,99,33,47,27,63,21,,64,94
6,59,74,,23,66,17,,18,24
74,92,14,36,,16,88,48,18,6
19,44,74,53,1,54,,34,19,12
33,75,10,83,70,57,,78,24,80
75,6,65,,,19,1,75,58,7
33,34,,51,20,50,91,13,17,20
59,40,43,47,5,76,32,95,62,2
66,22,64,14,23,84,79,84,,27
73,43,81,33,19,78,67,42,,80
76,68,59,73,74,8,70,4,59,12
96,,17,21,,60,26,32,65,24
48,32,,33,24,61,63,78,62,46
67,68,93,95,75,91,23,61,8,
60,6,,49,,,,87,25,24
20,52,15,,7,70,75,,36,6
82,97,14,99,46,13,73,,44,87
66,,90,36,69,23,,78,77,15
55,32,12,12,51,31,87,75,56,69
5,25,50,92,82,84,86,40,21,3
78,4,95,,71,19,21,37,37,84
14,16,43,9,37,43,,33,4,36
71,80,14,63,52,5,1,,69,43
40,2,27,60,84,,43,10,98,
39,86,,87,70,,83,80,95,72
100,52,29,62,73,22,10,51,,19
58,12,52,55,,86,78,44,59,77
83,39,14,81,42,94,73,25,95,78
98,86,78,62,10,30,72,2,,28
,11,37,5,76,17,4,96,59,55
99,6,63,10,42,,93,41,57,62
50,13,60,10,2,24,16,63,65,37
96,,56,88,,57,81,86,47,15
85,56,6,26,39,92,,92,,
,8,38,62,26,86,44,13,60,45
54,43,16,87,85,75,32,25,71,17
100,82,27,39,84,28,12,73,38,53
69,25,92,,,63,72,19,6,51
64,85,88,8,49,2,75,78,1,57
18,41,66,78,37,57,6,5,47,29
,79,4,98,58,44,21,46,100,74
38,40,92,58,39,95,65,,96,9
49,61,89,9,,42,41,33,6,1
94,78,49,52,79,91,46,43,89,
68,96,13,2,83,84,99,12,46,56
97,86,18,66,70,85,41,36,80,50
23,19,89,63,84,17,87,38,69,
33,6,58,33,,78,65,9,61,72
84,27,97,27,66,72,47,56,91,9
14,83,43,95,11,50,13,89,20,11
25,73,84,12,21,9,71,27,46,13
35,,84,77,94,41,11,98,27,77
9,54,,26,27,99,47,23,,87
100,91,89,26,39,28,59,51,10,97
41,43,79,85,,78,30,17,70,100
50,77,95,60,78,29,,3,2,
96,49,26,81,43,86,1,57,83,49
41,,15,85,39,81,98,59,71,91
20,90,11,75,53,15,37,24,31,33
21,74,,91,31,15,18,48,41,86
98,30,14,97,26,39,51,13,58,1
23,48,36,23,70,82,59,30,7,31
52,86,44,85,86,100,43,78,,48
14,62,27,64,62,38,26,32,77,91
78,87,62,90,70,37,70,39,43,77
70,65,57,52,71,,5,74,31,
23,69,85,32,61,5,,20,83,21
14,43,35,72,38,69,5,85,85,36
63,,63,78,94,51,84,73,92,12
92,52,42,,41,,60,42,70,64
47,21,26,2,45,41,75,41,84,4
54,43,45,65,41,25,52,30,66,51
18,7,4,1,,40,44,29,60,69
50,39,70,45,58,51,93,79,56,74
74,1,83,22,47,50,33,56,44,17
82,71,65,21,19,,49,19,87,65
35,44,26,88,94,72,58,,92,70
60,91,56,31,86,64,,13,98,
21,64,12,84,17,4,31,1,50,38
65,41,24,51,8,16,97,94,,93
16,95,6,33,27,37,,41,57,37
22,48,19,4,30,74,61,43,17,9
,73,35,77,99,7,53,,22,26
65,4,17,43,42,98,55,53,22,7
29,41,84,29,59,55,,82,82,73
99,24,43,30,88,91,96,23,94,
50,,54,,25,33,92,54,63,
57,21,,,19,,14,31,89,29
56,43,8,,65,90,19,,,56
83,39,27,48,72,18,35,76,88,49
12,50,49,5,22,66,30,48,,30
51,57,20,35,,47,,,,77
86,42,45,25,10,36,16,94,,17
10,70,23,1,38,91,,55,22,15
36,64,13,60,8,52,53,29,55,29
29,,20,53,43,58,64,89,54,94
97,38,32,49,34,22,68,40,17,96
55,40,72,75,71,68,79,81,37,
80,57,52,2,,87,66,72,64,26
78,75,,8,72,91,36,41,31,96
13,23,83,88,88,93,15,25,61,40
56,14,63,77,7,53,87,60,58,54
4,7,27,,,34,36,31,83,54
9,98,10,28,52,35,87,61,80,36
,23,72,,76,100,50,6,97,71
91,38,15,14,24,73,17,25,24,57
75,85,89,13,61,9,35,,93,83
54,70,96,97,100,14,61,2,25,93
1,67,88,65,94,75,42,3,94,31
64,68,57,79,38,67,55,75,64,55
50,33,92,8,43,36,66,71,14,6
82,83,52,14,,75,38,80,89,64
,50,93,,60,25,60,41,,39
63,60,81,91,,24,65,73,87,93
5,23,,99,76,54,36,66,48,59
66,60,30,38,18,54,12,,,85
93,51,28,46,75,47,2,15,41,46
64,40,29,56,46,95,52,35,89,87
56,10,17,,21,64,9,50,,30
1,36,90,,94,71,92,45,89,13
35,35,45,95,22,,36,64,41,2
26,59,57,44,67,37,33,54,,27
13,1,28,49,33,2,82,43,23,47
86,33,96,,,12,,78,9,68
72,33,9,22,1,,73,39,25,17
41,16,,58,54,94,67,91,41,
7,97,,51,8,91,80,15,42,10
10,100,82,15,26,,85,33,90,60
81,86,33,67,55,58,44,84,72,5
,14,58,59,54,100,59,41,50,67
76,55,54,65,86,60,23,83,37,95
38,92,14,12,,53,23,,79,62
89,2,72,84,32,16,7,21,58,49
82,,45,58,76,74,80,17,13,94
77,,,95,,42,44,43,13,88
100,93,40,50,74,49,8,,89,34
9,67,23,9,96,86,,57,29,84
84,28,97,88,11,55,89,33,49,23
30,100,42,94,19,82,45,,10,
59,49,50,65,1,50,42,100,11,79
81,4,7,41,44,59,86,32,82,76
60,35,37,95,85,30,89,90,60,50
6,75,12,67,24,54,25,48,91,53
12,41,57,47,87,77,43,77,13,39
9,41,46,53,99,68,79,20,12,71
57,60,59,94,51,98,50,96,26,
96,76,94,,18,90,7,27,40,46
,33,,,57,66,76,75,53,37
92,53,88,67,18,,68,,2,
,65,65,89,17,97,47,44,22,2
53,99,9,26,4,71,91,47,3,16
66,53,50,58,50,43,13,9,95,99
72,21,31,,33,61,59,6,35,22
21,91,84,73,94,31,53,82,35,37
17,31,65,2,30,6,49,14,49,72
71,47,70,43,,,33,19,55,90
83,40,17,35,29,35,6,18,19,43
3,27,30,67,20,26,33,4,63,58
47,90,,75,21,95,84,,79,33
82,66,,71,68,52,41,,,30
,1,18,,8,38,67,69,7,98
46,86,99,72,49,40,65,,,77
2,28,28,63,81,63,7,53,37,
5,47,64,18,83,45,96,91,83,16
38,53,64,41,49,82,3,70,58,
95,97,2,31,37,19,42,94,76,42
83,91,,63,,65,25,97,50,85
,23,39,53,46,81,93,61,9,
85,26,50,27,10,13,34,69,,47
,59,40,20,63,43,48,68,7,
39,38,45,68,,62,,71,,45
12,54,47,19,41,80,40,89,78,34
58,35,7,68,36,56,6,55,6,90
55,53,36,72,23,,60,77,76,21
85,47,21,52,7,21,12,62,38,48
15,65,37,99,60,5,19,89,,54
,97,71,66,43,67,55,85,17,85
81,64,52,2,31,56,35,59,38,59
54,80,76,,,95,1,,25,60
73,50,84,75,56,,70,24,45,1
20,76,70,45,61,92,8,6,3,60
65,61,43,75,14,23,,27,56,71
,7,,18,70,99,3,79,21,17
99,91,24,16,21,70,4,,62,88
86,83,17,,87,22,39,97,41,68
6,12,52,81,5,5,99,94,2,2
87,72,11,35,88,33,96,69,11,
88,,97,54,41,99,,56,45,66
52,91,1,88,77,95,63,2,,5
,15,62,95,27,50,14,53,,70
93,19,89,17,24,10,82,35,30,78
98,59,63,95,97,55,67,7,13,82
3,84,51,32,98,89,83,91,41,54
75,65,72,,9,,87,39,90,42
24,86,54,44,9,84,71,47,39,18
,81,33,58,97,82,77,46,21,37
8,74,69,13,4,77,79,64,39,87
16,27,13,43,18,88,82,88,5,52
8,,62,3,92,7,44,83,,36
13,24,38,51,13,38,34,92,22,61
89,30,98,56,,60,1,1,5,95
72,39,69,,29,4,87,68,34,33
,27,12,63,92,37,76,22,70,51
16,7,13,28,55,23,27,30,13,80
8,65,42,40,67,86,74,99,56,44
52,10,32,,,58,21,33,45,64
42,56,76,99,49,86,52,76,5,85
66,3,81,58,26,6,98,48,15,100
45,43,18,74,42,14,78,66,85,72
62,100,10,69,71,28,84,4,77,56
90,50,90,,52,10,,48,24,49
34,44,,51,11,29,48,13,85,81
38,3,99,1,8,17,39,40,99,52
81,60,27,92,70,65,48,60,92,60
39,45,7,,90,71,72,27,41,89
95,65,,91,,13,100,87,84,91
36,46,20,13,32,6,19,91,5,28
47,,56,18,24,72,,,16,46
60,27,94,99,84,,57,95,11,44
32,72,53,16,93,97,100,21,81,
99,70,63,71,16,81,47,69,49,43
63,9,66,32,5,,12,33,23,27
18,8,46,29,8,3,70,30,100,
43,66,5,39,,93,,86,20,28
19,84,37,93,78,85,43,43,85,50
88,,100,,23,70,7,2,73,39
,37,100,,7,91,31,31,51,39
,83,2,74,,,33,40,17,27
19,13,37,10,100,3,21,73,86,96
,75,99,44,40,72,45,97,27,49
39,22,54,,99,27,94,10,27,86
16,59,58,67,35,,8,52,5,91
59,84,35,,62,41,8,14,83,70
49,25,100,21,43,19,32,,31,7
15,93,62,21,89,98,57,21,59,49
35,12,23,,37,56,49,98,77,
,87,32,20,87,66,19,77,2,15
63,23,84,66,63,82,76,85,68,
37,7,50,25,15,34,39,80,67,41
10,10,100,94,51,,,72,5,60
51,79,70,,98,4,87,82,34,55
37,63,,59,11,29,58,49,51,
97,59,75,,10,57,42,,74,20
45,40,38,35,43,78,32,,81,60
38,91,99,68,54,59,68,,100,57
86,2,5,,71,68,34,90,14,12
55,8,87,91,64,100,48,95,,92
19,44,56,61,54,42,58,67,97,25
32,68,78,45,65,3,16,14,33,57
34,9,,74,94,82,22,15,50,40
,77,31,19,,10,14,90,35,48
,30,9,25,54,23,70,97,55,
95,52,,82,84,53,94,68,74,
1,84,59,44,28,46,78,100,44,91
23,81,31,48,83,93,11,,12,43
33,16,48,99,,98,14,43,58,15
8,75,54,27,81,32,3,43,34,47
54,100,26,99,44,65,26,6,24,73
67,91,14,52,92,5,2,41,28,2
,60,50,28,64,83,86,98,66,59
5,29,95,82,53,1,58,11,87,86
27,23,43,90,26,80,,21,95,12
78,92,43,2,97,,87,42,96,31
53,64,67,13,47,58,98,99,76,
69,,,10,99,82,86,88,1,48
23,24,74,69,34,55,47,81,73,
,18,39,17,44,35,,61,,50
1,,5,62,,,40,7,68,14
81,93,3,93,32,68,85,48,68,47
39,46,74,28,,74,25,85,68,9
69,31,45,17,60,78,29,84,8,51
15,29,95,91,54,38,43,39,6,4
15,55,45,,13,56,16,61,,
50,79,92,30,88,28,31,8,63,28
71,92,55,65,58,89,,77,73,18
28,,94,58,22,96,82,97,75,71
90,92,,81,25,83,37,78,90,70
22,37,18,59,43,59,88,94,28,91
75,,75,98,44,87,70,31,47,36
23,30,93,76,16,11,57,52,63,47
91,31,,37,,22,39,82,60,53
52,16,67,,50,83,44,19,,29
65,71,61,68,44,56,82,45,48,82
31,28,,8,56,51,71,46,3,
34,78,11,8,31,90,4,53,60,
78,,99,66,41,22,35,40,,43
89,92,52,23,,95,36,78,11,
100,75,89,28,67,,1,24,,28
42,,98,60,31,85,57,100,55,
15,25,57,67,34,96,53,70,34,43
49,33,40,92,,99,78,6,88,28
,12,86,8,,59,14,96,52,
14,27,97,1,8,8,41,84,97,57
50,97,55,56,80,95,45,22,12,60
38,91,98,20,76,87,82,37,45,
44,67,29,,64,89,24,60,30,
9,80,73,18,,82,58,80,5,91
12,1,68,89,75,56,1,32,14,
55,56,,73,76,76,83,31,28,51
21,37,,100,5,62,20,31,97,10
48,80,66,31,67,,2,76,80,38
37,19,31,49,59,48,10,65,38,37
29,,52,32,29,94,40,98,83,84
77,98,42,19,40,86,38,24,48,26
37,70,2,11,42,76,,98,,32
24,79,4,49,52,53,94,48,5,55
81,84,,65,26,37,13,33,10,
11,6,51,79,60,6,83,74,65,
61,53,18,35,62,88,78,83,38,5
94,81,59,85,16,30,91,22,76,92
39,39,9,78,64,75,34,98,17,57
86,81,44,46,75,34,70,99,80,76
55,,7,39,79,72,38,100,99,61
11,31,26,20,,,30,28,6,59
12,90,19,52,,63,7,55,95,29
28,96,70,23,83,42,8,28,82,
6,58,3,50,,4,30,17,53,22
19,38,53,76,52,75,30,61,35,81
16,36,29,27,24,32,,33,74,87
45,,,45,,43,69,77,12,87
15,41,26,73,100,66,,14,10,31
6,1,55,27,92,,53,10,47,97
69,51,48,60,28,49,69,93,46,97
5,87,46,39,71,66,81,,83,
54,23,64,48,29,65,95,29,48,60
33,94,79,91,36,14,56,32,12,79
68,66,76,54,35,43,57,88,,17
38,26,43,89,18,32,85,23,72,87
16,84,74,48,77,79,87,21,72,28
30,15,100,67,21,67,,17,49,87
49,96,60,86,95,41,32,71,71,52
65,2,,,27,,30,18,25,31
33,36,30,31,16,60,45,30,75,32
62,50,99,90,89,1,51,23,21,92
46,18,44,92,85,39,88,8,27,71
42,18,14,64,71,,26,79,91,56
12,40,17,28,86,37,30,58,23,72
22,34,23,1,72,96,74,43,44,27
97,16,9,85,60,75,71,41,78,15
44,,31,58,20,,58,40,98,86
,18,29,79,36,49,32,29,20,
3,54,54,35,9,88,52,53,18,18
29,72,61,,,56,16,,92,36
60,72,73,73,95,95,15,79,23,68
2,3,86,74,12,33,65,25,11,65
13,36,34,5,63,43,54,80,100,5
96,53,,87,63,27,,45,36,43
80,34,62,29,73,40,83,,95,67
50,68,36,77,77,51,,3,21,98
7,87,54,82,25,,41,75,26,64
48,62,57,97,69,39,63,25,95,27
5,89,91,33,100,22,71,69,62,86
30,99,98,68,24,91,,17,65,
,,58,68,70,32,95,83,20,88
16,7,94,61,88,52,5,54,77,22
6,90,7,83,68,,29,15,79,87
55,77,96,100,27,37,65,20,50,93
,,30,,85,56,82,77,26,92
80,66,,68,23,30,2,96,33,80
58,11,78,,81,38,14,93,42,54
,93,29,64,59,,,,25,
21,78,87,40,,41,22,44,29,20
17,6,,49,16,27,64,36,74,54
45,24,50,85,6,73,10,82,16,
7,72,53,10,47,100,45,53,18,11
7,12,98,89,44,78,66,66,51,73
11,33,19,14,13,,15,76,3,25
59,67,,81,14,,43,7,78,
45,7,50,77,38,10,56,21,95,89
69,36,19,79,30,18,33,70,14,3
42,98,72,45,,14,7,98,63,49
87,47,29,1,93,62,1,80,71,43
36,67,14,75,25,74,98,25,99,78
9,45,16,33,87,77,39,43,86,8
44,24,65,65,15,27,25,,64,26
82,37,90,62,96,97,97,7,33,36
8,98,91,37,40,35,49,87,46,46
82,91,,,48,4,91,23,72,53
41,86,16,89,87,26,1,,99,64
,47,48,100,49,58,,10,86,67
30,66,82,12,89,57,29,4,12,
50,,18,47,18,67,81,84,,74
,67,51,29,48,32,88,63,100,66
58,50,96,90,55,11,87,8,2,57
10,10,,94,60,93,90,98,31,58
21,100,91,93,55,49,43,45,37,73
71,55,33,59,,59,49,8,46,85
21,84,,46,76,62,,21,,15
19,14,34,17,16,72,97,68,42,62
26,79,43,10,62,75,44,30,,42
34,44,33,94,7,48,6,56,3,9
82,52,,47,63,89,3,16,53,77
18,89,63,25,45,36,44,,,83
28,98,4,23,81,2,37,26,58,67
78,20,50,23,23,16,98,93,37,17
43,55,54,91,39,79,6,51,68,65
92,81,44,1,14,64,66,,87,83
,32,,,85,95,77,64,32,12
68,94,56,88,15,64,38,88,5,68
63,57,26,19,72,90,,76,95,87
85,4,34,55,8,95,,56,73,48
61,91,10,45,100,40,100,25,37,83
2,25,12,56,27,5,40,99,,47
56,97,44,71,,56,39,,29,21
72,,,,,56,79,37,64,83
,,41,71,43,86,64,21,42,73
58,6,29,99,37,64,1,2,99,96
93,,47,71,3,10,81,50,59,91
80,88,42,41,39,,87,84,15,25
30,52,,89,97,48,78,33,,39
30,19,,46,69,45,52,,34,57
94,51,72,40,91,60,67,3,52,66
56,23,64,78,62,10,38,88,23,
34,7,85,44,24,20,,43,17,
67,75,,9,4,,11,77,36,82
80,87,47,27,28,64,21,77,11,59
23,14,61,38,13,79,14,38,34,58
23,,2,53,47,41,80,59,48,85
,5,10,97,8,5,39,44,32,49
97,44,94,67,55,60,45,95,19,47
39,8,99,3,22,10,66,13,40,23
77,67,61,85,34,10,46,91,30,63
1,24,70,39,72,65,66,47,53,66
15,79,5,2,90,76,99,64,64,49
29,1,,69,66,95,20,35,10,25
27,64,,8,71,55,94,8,55,18
13,7,50,12,82,69,24,58,31,19
61,2,84,31,21,38,38,46,47,29
91,65,30,53,81,23,76,24,40,75
42,74,15,57,19,19,18,,59,31
38,77,11,33,,92,48,13,,13
10,26,23,55,57,66,92,97,9,85
39,82,49,67,57,34,63,44,55,97
46,,14,88,97,2,87,24,,7
27,5,,95,82,43,76,7,34,61
1,81,37,68,93,,97,19,12,38
31,47,88,88,28,56,72,98,,2
50,97,55,66,6,50,59,36,47,54
32,83,5,98,29,31,17,28,8,50
4,35,60,13,67,9,94,43,72,29
64,35,97,48,43,80,46,63,93,93
35,34,40,36,7,62,88,1,61,92
56,99,89,66,51,73,10,7,19,24
74,14,,22,98,95,96,40,92,35
14,55,76,32,6,38,22,12,13,72
96,42,57,16,10,45,14,83,70,98
67,77,42,28,35,9,91,11,4,72
41,89,35,56,78,68,6,33,31,20
97,47,28,54,75,67,98,100,31,28
32,64,82,17,79,68,76,94,96,85
86,4,98,58,18,60,98,32,29,84
5,24,31,65,76,5,40,,,37
54,31,71,43,,10,63,44,16,38
74,59,21,11,,,17,27,80,23
35,73,72,76,88,22,91,62,50,98
93,,51,10,63,74,53,80,100,17
70,79,19,66,77,15,17,23,11,81
24,7,8,97,90,37,57,51,29,49
31,27,14,86,,18,91,13,13,97
86,54,51,81,46,86,67,47,29,41
35,47,77,34,17,58,89,42,1,73
42,55,78,21,100,70,28,5,59,67
50,59,39,59,17,51,,1,63,87
100,59,11,39,28,78,12,48,,70
13,42,55,31,,78,29,4,61,37
77,,67,73,60,50,,87,52,75
,23,93,,58,77,39,29,85,44
60,1,86,48,1,95,89,78,78,10
,98,25,46,25,86,52,33,69,26
74,97,14,62,67,,14,63,22,17
81,24,63,60,2,86,62,22,87,30
72,83,23,,66,81,39,55,47,47
69,30,36,45,,46,70,29,33,50
,2,76,29,43,10,19,87,100,31
90,80,30,77,,61,24,84,76,76
64,,69,,,14,36,37,,14
,71,,3,10,24,60,,32,39
90,80,49,76,95,33,26,70,38,75
33,65,30,1,31,8,38,81,85,68
83,84,79,59,77,55,,85,41,
1,42,23,75,21,12,26,81,64,100
54,83,94,98,83,45,19,53,47,3
,67,96,79,46,9,62,84,24,12
35,52,72,12,27,28,69,3,65,95
49,27,50,46,35,58,85,,58,71
68,14,21,97,42,83,97,52,57,29
87,27,39,37,38,42,,42,68,13
35,25,6,96,10,92,30,,29,44
68,20,40,16,65,71,48,99,89,50
7,,45,95,16,5,81,68,34,90
75,,35,52,12,57,62,40,49,19
,,17,,42,85,,,35,41
21,36,94,,52,28,91,97,91,
,42,23,70,86,3,81,38,30,63
100,3,22,100,13,66,60,47,59,
50,26,38,58,50,50,23,42,33,25
97,77,25,100,46,,,25,45,
38,,23,,22,12,50,76,41,9
,10,77,45,53,62,95,67,61,34
25,,59,39,14,23,89,88,78,34
31,,14,31,99,86,56,83,85,29
76,35,45,,65,83,30,61,66,11
50,81,84,,7,61,64,62,42,89
70,3,64,80,49,81,15,84,31,50
48,1,100,76,13,29,79,78,74,20
